,precision_micro,recall_micro,f1_micro,precision_mean,recall_mean,f1_mean,precision_sd,recall_sd,f1_sd,FRIP,N_cells_removed,N_reads_removed,Ncells,Ncells_with_edits,Nedits,Nnonpeakpairs,Npeakpairs,Nreadpairs,sampling_type,seed,value,cell_line,by
K562_r1e8_s68,0.32705713475894765,0.37268951664986233,0.34838541985101795,0.30845589892901026,0.3487204760318097,0.3271032216387562,0.06401078579675124,0.05960891377384125,0.06178170464048659,0.306,5.0,636229316.0,48055.0,48055.0,635706955.0,69425634.0,30574366.0,100000000.0,reads,68.0,100000000.0,K562,file
K562_r1e8_s70,0.32668650087785256,0.3723114702430222,0.3480099699154887,0.3082275947189834,0.3486717325570394,0.3269416752278057,0.06360372846416606,0.05932484501183506,0.06140402542874947,0.306,7.0,636229316.0,48053.0,48053.0,635490746.0,69424726.0,30575274.0,100000000.0,reads,70.0,100000000.0,K562,file
K562_r5e6,0.24661645114544975,0.12594848898549466,0.1667412364127314,0.2202787856247448,0.11240777309616817,0.14833555287043507,0.0603271917495355,0.03748323797947274,0.045031900732681034,0.303,18070.666666666668,731229316.0,29989.333333333332,29989.333333333332,228802174.33333334,3485777.6666666665,1514222.3333333333,5000000.0,reads,,5000000.0,K562,condition
K562_r5e6_s42,0.24661482911396324,0.12551976244440424,0.16636472646105444,0.22006898738289635,0.11172574071846823,0.14766361436785433,0.060225993496313884,0.03738106593799829,0.044831817869575206,0.303,18062.0,731229316.0,29998.0,29998.0,228984865.0,3485622.0,1514378.0,5000000.0,reads,42.0,5000000.0,K562,file
K562_r5e6_s44,0.24702031574866024,0.12618572680312043,0.16704144372772972,0.22060301571823562,0.11279739030761704,0.1487548429948931,0.06100995127071863,0.03741529393904241,0.04513316754311335,0.303,18098.0,731229316.0,29962.0,29962.0,228298088.0,3486007.0,1513993.0,5000000.0,reads,44.0,5000000.0,K562,file
K562_r5e6_s88,0.24621536803076152,0.12613997770895932,0.16681700096613072,0.2201643537731025,0.11270018826241929,0.1485882012485578,0.059809936340549825,0.03768783605039753,0.04517585474730695,0.303,18052.0,731229316.0,30008.0,30008.0,229123570.0,3485704.0,1514296.0,5000000.0,reads,88.0,5000000.0,K562,file
K562_r5e7,0.28778308973853167,0.3039364812636685,0.2956392992517418,0.269388000048261,0.2806988549721743,0.2746392903255873,0.06167488670515777,0.0561300385652101,0.05841493090611143,0.306,302.3333333333333,686229316.0,47757.666666666664,47757.666666666664,666499984.3333334,34711358.0,15288642.0,50000000.0,reads,,50000000.0,K562,condition
K562_r5e7_s35,0.28747077015916117,0.30328512739410557,0.29516627598945494,0.26928734717383956,0.28031010434629705,0.2744118493423744,0.06150051975284563,0.05633071439068457,0.05842369026142854,0.306,294.0,686229316.0,47766.0,47766.0,666976224.0,34709703.0,15290297.0,50000000.0,reads,35.0,50000000.0,K562,file
K562_r5e7_s68,0.2881388837520156,0.3041244999959593,0.29591596021328476,0.2697579925146804,0.2804532314994214,0.27470930599852,0.0618495889193354,0.05619569342824079,0.05851524447928481,0.306,304.0,686229316.0,47756.0,47756.0,666395593.0,34712646.0,15287354.0,50000000.0,reads,68.0,50000000.0,K562,file
K562_r5e7_s87,0.28773957700516506,0.30439981640094066,0.29583532319251177,0.26911866045626326,0.28133322907080444,0.27479671563586766,0.06174565723249724,0.05592428013817889,0.058374601159366706,0.306,309.0,686229316.0,47751.0,47751.0,666128136.0,34711725.0,15288275.0,50000000.0,reads,87.0,50000000.0,K562,file
K562_r5e8,0.613644703279672,0.6335852318636688,0.6234555644540073,0.5984164824509908,0.6180841140175015,0.6080408453505428,0.05295667208905467,0.04906733277026835,0.050847183085804826,0.302,0.0,236229316.0,48060.0,48060.0,236229316.0,348870319.3333333,151129680.66666666,500000000.0,reads,,500000000.0,K562,condition
